,hands_played,pots_won,amount_won,to_inv,net_win,per_hand,vpip_count,inv_count,vpip,% won,avg_p_size,avg_agg,per_hand_inv,avg_player_num,avg_post_num,p_score,f_score,t_score,r_score
DO/9jvKtYE7VMNn6Pcds8g,29,4.0,20.0,23.5,-3.5,-0.1206896551724138,3,10,0.10344827586206896,0.4,5.0,0.034482758620689655,-0.35,8.551724137931034,1.1379310344827587,0.034482758620689655,0.0,0.0,0.0
kGpyyrWCr+GmS2ty8ppGCA,29,5.0,85.2,50.0,35.2,1.213793103448276,9,16,0.3103448275862069,0.3125,17.04,0.13793103448275862,2.2,5.793103448275862,1.4137931034482758,0.10344827586206896,0.034482758620689655,0.0,0.0
Pu1mHhbl2RAC7gzkZLmzKg,29,4.0,16.0,37.5,-21.5,-0.7413793103448276,11,15,0.3793103448275862,0.26666666666666666,4.0,0.06896551724137931,-1.4333333333333333,7.137931034482759,2.1379310344827585,0.034482758620689655,0.034482758620689655,0.0,0.0
CT1lzTxdJ9Ijct5gRF4agQ,29,5.0,65.0,115.0,-50.0,-1.7241379310344827,8,12,0.27586206896551724,0.4166666666666667,13.0,0.20689655172413793,-4.166666666666667,5.793103448275862,1.103448275862069,0.13793103448275862,0.06896551724137931,0.0,0.0
sqP54i/m7XbUq+O1wMD1zw,29,7.0,171.3,140.4,30.900000000000006,1.0655172413793106,15,20,0.5172413793103449,0.35,24.47142857142857,0.13793103448275862,1.5450000000000004,8.344827586206897,1.793103448275862,0.10344827586206896,0.034482758620689655,0.0,0.0
yKoV6PqkmrG8m9T33g/3iQ,29,4.0,11.0,44.0,-33.0,-1.1379310344827587,12,16,0.41379310344827586,0.25,2.75,0.06896551724137931,-2.0625,5.655172413793103,1.9310344827586208,0.06896551724137931,0.0,0.0,0.0
c6u64hpBVK0VIc6NUysIqA,29,6.0,56.3,104.0,-47.7,-1.6448275862068966,10,16,0.3448275862068966,0.375,9.383333333333333,0.1724137931034483,-2.98125,5.448275862068965,1.3793103448275863,0.10344827586206896,0.0,0.034482758620689655,0.034482758620689655
6BkBlsfWqbJSQMtzIek8oQ,29,3.0,21.5,64.75,-43.25,-1.4913793103448276,7,12,0.2413793103448276,0.25,7.166666666666667,0.10344827586206896,-3.6041666666666665,8.0,1.9655172413793103,0.10344827586206896,0.0,0.0,0.0
oKRIENbM7IxRH6RqK68vpA,29,16.0,60.8,185.85,-125.05,-4.312068965517241,14,28,0.4827586206896552,0.5714285714285714,3.8,0.3103448275862069,-4.4660714285714285,2.2413793103448274,1.0344827586206897,0.2413793103448276,0.0,0.034482758620689655,0.034482758620689655
7gR+GogLoJMYeURHJWC+eA,29,12.0,112.0,130.0,-18.0,-0.6206896551724138,19,21,0.6551724137931034,0.5714285714285714,9.333333333333334,0.10344827586206896,-0.8571428571428571,5.448275862068965,1.7241379310344827,0.10344827586206896,0.0,0.0,0.0
rQHN6ajkooKi1y+8a1veCA,29,5.0,20.0,157.0,-137.0,-4.724137931034483,10,19,0.3448275862068966,0.2631578947368421,4.0,0.034482758620689655,-7.2105263157894735,5.655172413793103,1.4482758620689655,0.0,0.034482758620689655,0.0,0.0
MJda5dI4sXe/Izoehqyrcg,29,9.0,335.0,270.0,65.0,2.2413793103448274,17,20,0.5862068965517241,0.45,37.22222222222222,0.06896551724137931,3.25,5.482758620689655,1.7586206896551724,0.06896551724137931,0.0,0.0,0.0
Tkn5M5hZxMtmoXXJBguMfw,29,1.0,79.0,27.5,51.5,1.7758620689655173,7,12,0.2413793103448276,0.08333333333333333,79.0,0.06896551724137931,4.291666666666667,7.827586206896552,2.206896551724138,0.06896551724137931,0.0,0.0,0.0
E4YkKJ2Afx2Tsk7A2m97UQ,29,5.0,115.5,120.0,-4.5,-0.15517241379310345,17,19,0.5862068965517241,0.2631578947368421,23.1,0.10344827586206896,-0.23684210526315788,7.862068965517241,2.5517241379310347,0.06896551724137931,0.034482758620689655,0.0,0.0
evOlkHb2keqKpUYGfI/Rgw,29,5.0,221.0,116.15,104.85,3.61551724137931,17,19,0.5862068965517241,0.2631578947368421,44.2,0.1724137931034483,5.518421052631578,8.517241379310345,2.896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.0
NLXhJe16/7ccX877cLFa3Q,29,5.0,46.5,96.25,-49.75,-1.7155172413793103,12,18,0.41379310344827586,0.2777777777777778,9.3,0.13793103448275862,-2.763888888888889,5.896551724137931,1.8620689655172413,0.13793103448275862,0.0,0.0,0.0
Mgatiob4cGqOcsvY/D8tmg,29,12.0,224.8,168.1,56.70000000000002,1.9551724137931041,17,21,0.5862068965517241,0.5714285714285714,18.733333333333334,0.27586206896551724,2.7000000000000006,4.0344827586206895,1.2413793103448276,0.2413793103448276,0.034482758620689655,0.0,0.0
2jGUm9vDtqDZOv5P1/Pczw,29,9.0,59.55,124.74000000000001,-65.19000000000001,-2.247931034482759,11,17,0.3793103448275862,0.5294117647058824,6.616666666666666,0.13793103448275862,-3.834705882352942,6.379310344827586,1.9655172413793103,0.10344827586206896,0.0,0.034482758620689655,0.0
5XbxMQZHaXnIrlnVcu+x4A,29,1.0,66.9,33.0,33.900000000000006,1.1689655172413795,10,13,0.3448275862068966,0.07692307692307693,66.9,0.0,2.607692307692308,7.758620689655173,1.9310344827586208,0.0,0.0,0.0,0.0
rHd5H4a2CvSDoavq55dCMw,29,13.0,357.4,343.0,14.399999999999977,0.49655172413793025,17,21,0.5862068965517241,0.6190476190476191,27.49230769230769,0.3103448275862069,0.6857142857142846,5.9655172413793105,1.3793103448275863,0.2413793103448276,0.06896551724137931,0.0,0.0
rcTc3h2V9Fvq6i24SIkL+Q,29,8.0,148.5,180.45,-31.94999999999999,-1.101724137931034,13,20,0.4482758620689655,0.4,18.5625,0.06896551724137931,-1.5974999999999995,5.0,1.7241379310344827,0.06896551724137931,0.0,0.0,0.0
jZp4EPbmZzyqS6TkuxKAmw,29,2.0,8.5,40.5,-32.0,-1.103448275862069,6,15,0.20689655172413793,0.13333333333333333,4.25,0.034482758620689655,-2.1333333333333333,6.0,1.2758620689655173,0.0,0.034482758620689655,0.0,0.0
aSM+rky8dFmB0dSnEn6Zpw,29,5.0,31.5,43.0,-11.5,-0.39655172413793105,8,15,0.27586206896551724,0.3333333333333333,6.3,0.06896551724137931,-0.7666666666666667,5.241379310344827,1.5517241379310345,0.034482758620689655,0.034482758620689655,0.0,0.0
Bv8ME0JTD5Z//KhTjyP0ag,29,4.0,29.5,51.5,-22.0,-0.7586206896551724,11,15,0.3793103448275862,0.26666666666666666,7.375,0.10344827586206896,-1.4666666666666666,5.862068965517241,2.1724137931034484,0.10344827586206896,0.0,0.0,0.0
UrPqRyek0+TtytV5Gp7fdw,29,20.0,43.0,79.0,-36.0,-1.2413793103448276,16,29,0.5517241379310345,0.6896551724137931,2.15,0.3103448275862069,-1.2413793103448276,2.0,0.7586206896551724,0.3103448275862069,0.0,0.0,0.0
pxPAgE8rNYxm5v5TVQC39g,29,3.0,16.5,45.5,-29.0,-1.0,7,10,0.2413793103448276,0.3,5.5,0.06896551724137931,-2.9,8.172413793103448,1.5862068965517242,0.06896551724137931,0.0,0.0,0.0
UL/1L0GvZy9c7Dc83cmeKA,29,6.0,84.53999999999999,168.0,-83.46000000000001,-2.877931034482759,19,21,0.6551724137931034,0.2857142857142857,14.089999999999998,0.3103448275862069,-3.9742857142857146,8.10344827586207,2.4827586206896552,0.27586206896551724,0.034482758620689655,0.0,0.0
KihDhorOYcQzPJPdtaVV3A,29,4.0,56.5,89.0,-32.5,-1.1206896551724137,14,16,0.4827586206896552,0.25,14.125,0.13793103448275862,-2.03125,7.241379310344827,2.793103448275862,0.10344827586206896,0.0,0.034482758620689655,0.0
Q3ZLaTKPpouuS0lYLzK+Lw,29,6.0,481.49,124.0,357.49,12.327241379310346,10,13,0.3448275862068966,0.46153846153846156,80.24833333333333,0.06896551724137931,27.49923076923077,8.448275862068966,2.0344827586206895,0.034482758620689655,0.0,0.034482758620689655,0.0
5mPm/o00CgDW4D18uWlXKw,29,7.0,108.0,58.5,49.5,1.706896551724138,6,12,0.20689655172413793,0.5833333333333334,15.428571428571429,0.1724137931034483,4.125,8.551724137931034,1.4137931034482758,0.13793103448275862,0.034482758620689655,0.0,0.0
8hMu7uTrc+Qk/KohM8wxuA,29,3.0,23.0,35.5,-12.5,-0.43103448275862066,13,16,0.4482758620689655,0.1875,7.666666666666667,0.06896551724137931,-0.78125,8.758620689655173,2.4827586206896552,0.06896551724137931,0.0,0.0,0.0
aCw3Pl+neqfM+C2zjiZ9dg,29,6.0,28.5,40.5,-12.0,-0.41379310344827586,12,21,0.41379310344827586,0.2857142857142857,4.75,0.034482758620689655,-0.5714285714285714,3.9310344827586206,1.7241379310344827,0.034482758620689655,0.0,0.0,0.0
rL+Cfs0+AYmTzIfmMaNjuA,29,15.0,199.5,181.0,18.5,0.6379310344827587,22,24,0.7586206896551724,0.625,13.3,0.3448275862068966,0.7708333333333334,4.793103448275862,1.4482758620689655,0.3103448275862069,0.0,0.034482758620689655,0.0
cQRD1szSz40xtOeeSJN7+A,29,1.0,2.5,21.0,-18.5,-0.6379310344827587,8,14,0.27586206896551724,0.07142857142857142,2.5,0.034482758620689655,-1.3214285714285714,8.206896551724139,2.2758620689655173,0.034482758620689655,0.0,0.0,0.0
SPBg6A02rSUlfsWHsmjsKw,28,4.0,23.5,77.65,-54.150000000000006,-1.9339285714285717,7,11,0.25,0.36363636363636365,5.875,0.17857142857142858,-4.922727272727273,5.678571428571429,1.8214285714285714,0.14285714285714285,0.03571428571428571,0.0,0.0
R2hnNkzcVaLwhD2M6zFzmA,28,3.0,26.0,68.0,-42.0,-1.5,15,19,0.5357142857142857,0.15789473684210525,8.666666666666666,0.07142857142857142,-2.210526315789474,5.392857142857143,2.4285714285714284,0.03571428571428571,0.03571428571428571,0.0,0.0
lMls5FIroHM9xgQscJhgug,28,6.0,19.0,52.0,-33.0,-1.1785714285714286,10,19,0.35714285714285715,0.3157894736842105,3.1666666666666665,0.03571428571428571,-1.736842105263158,5.607142857142857,1.75,0.03571428571428571,0.0,0.0,0.0
7wC9whXVCFaxFbvxfacL4A,28,2.0,9.5,28.0,-18.5,-0.6607142857142857,5,12,0.17857142857142858,0.16666666666666666,4.75,0.03571428571428571,-1.5416666666666667,5.428571428571429,1.75,0.03571428571428571,0.0,0.0,0.0
JkrXxqQOcxX1cOFe4x0ntA,28,6.0,43.0,79.5,-36.5,-1.3035714285714286,13,16,0.4642857142857143,0.375,7.166666666666667,0.10714285714285714,-2.28125,7.25,2.8214285714285716,0.10714285714285714,0.0,0.0,0.0
OIHDipWvGmkF0nuEVmVmaw,28,7.0,63.0,125.5,-62.5,-2.232142857142857,11,19,0.39285714285714285,0.3684210526315789,9.0,0.17857142857142858,-3.289473684210526,5.5,1.7857142857142858,0.14285714285714285,0.0,0.03571428571428571,0.0
yRgRYOgOKsAuemPkshdDFA,28,1.0,5.0,44.0,-39.0,-1.3928571428571428,10,13,0.35714285714285715,0.07692307692307693,5.0,0.07142857142857142,-3.0,8.964285714285714,2.142857142857143,0.07142857142857142,0.0,0.0,0.0
NqqCg/CZIdlkRyPKxtII0Q,28,3.0,28.0,120.5,-92.5,-3.3035714285714284,15,20,0.5357142857142857,0.15,9.333333333333334,0.17857142857142858,-4.625,5.178571428571429,2.0357142857142856,0.10714285714285714,0.07142857142857142,0.0,0.0
4phSyWBaI/H9pTC5Lf9/Lg,28,0.0,0.0,12.0,-12.0,-0.42857142857142855,6,9,0.21428571428571427,0.0,,0.0,-1.3333333333333333,8.785714285714286,2.0714285714285716,0.0,0.0,0.0,0.0
us2wESB1/bgYfjAqTVYxtg,28,4.0,99.5,72.0,27.5,0.9821428571428571,9,16,0.32142857142857145,0.25,24.875,0.10714285714285714,1.71875,8.285714285714286,2.5,0.10714285714285714,0.0,0.0,0.0
ctt/MGxtawe1OwyaHRL4rA,28,1.0,24.0,25.5,-1.5,-0.05357142857142857,5,11,0.17857142857142858,0.09090909090909091,24.0,0.0,-0.13636363636363635,8.25,1.9285714285714286,0.0,0.0,0.0,0.0
JxmbLwHgYghQPI5RWffrTQ,28,9.0,68.5,165.6,-97.1,-3.4678571428571425,18,22,0.6428571428571429,0.4090909090909091,7.611111111111111,0.14285714285714285,-4.413636363636363,5.857142857142857,2.4642857142857144,0.10714285714285714,0.0,0.0,0.03571428571428571
vn1cuBGgw62R8lqA9SPzxw,28,5.0,144.7,64.5,80.19999999999999,2.864285714285714,11,16,0.39285714285714285,0.3125,28.939999999999998,0.10714285714285714,5.012499999999999,8.142857142857142,2.7142857142857144,0.07142857142857142,0.0,0.0,0.03571428571428571
S5NDaaDT8EUkFEkrfaytnw,28,8.0,111.9,143.5,-31.599999999999994,-1.1285714285714283,14,19,0.5,0.42105263157894735,13.9875,0.2857142857142857,-1.6631578947368417,6.714285714285714,1.75,0.25,0.03571428571428571,0.0,0.0
KRJKVrJ6XfXG/+Ddqn8SYA,28,6.0,208.5,65.0,143.5,5.125,15,16,0.5357142857142857,0.375,34.75,0.07142857142857142,8.96875,8.821428571428571,2.607142857142857,0.03571428571428571,0.03571428571428571,0.0,0.0
r7CjaOmMQcQEMlEXYZRuaA,28,8.0,66.96000000000001,60.730000000000004,6.230000000000004,0.22250000000000014,11,16,0.39285714285714285,0.5,8.370000000000001,0.10714285714285714,0.38937500000000025,5.75,1.1785714285714286,0.10714285714285714,0.0,0.0,0.0
Yso3eY5hdxmP0ZU4y8J56A,28,6.0,86.0,67.5,18.5,0.6607142857142857,8,15,0.2857142857142857,0.4,14.333333333333334,0.0,1.2333333333333334,5.642857142857143,1.25,0.0,0.0,0.0,0.0
yFN6I++HieG+rNAGliDFiA,28,8.0,330.12,288.55,41.56999999999999,1.484642857142857,26,27,0.9285714285714286,0.2962962962962963,41.265,0.4642857142857143,1.5396296296296295,5.678571428571429,2.642857142857143,0.42857142857142855,0.03571428571428571,0.0,0.0
MxK3jD18rzm3edxPI0iZew,28,3.0,89.0,65.5,23.5,0.8392857142857143,9,16,0.32142857142857145,0.1875,29.666666666666668,0.14285714285714285,1.46875,8.857142857142858,3.7142857142857144,0.10714285714285714,0.03571428571428571,0.0,0.0
hZ2nBW8viqNNKtn130T3ww,28,11.0,35.5,182.5,-147.0,-5.25,17,28,0.6071428571428571,0.39285714285714285,3.227272727272727,0.32142857142857145,-5.25,2.0,0.8214285714285714,0.32142857142857145,0.0,0.0,0.0
2QkW0K/WKBrkErTpnhEpFQ,28,2.0,20.5,47.5,-27.0,-0.9642857142857143,10,18,0.35714285714285715,0.1111111111111111,10.25,0.0,-1.5,5.5,2.142857142857143,0.0,0.0,0.0,0.0
0mbCaLnyKT8EHTFB4yC2tg,28,8.0,92.0,89.5,2.5,0.08928571428571429,11,20,0.39285714285714285,0.4,11.5,0.17857142857142858,0.125,5.5,0.9642857142857143,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571
tunlD0LinXqzFvOpVl1TtQ,28,8.0,65.0,128.6,-63.599999999999994,-2.2714285714285714,14,19,0.5,0.42105263157894735,8.125,0.07142857142857142,-3.3473684210526313,5.392857142857143,1.8214285714285714,0.03571428571428571,0.0,0.03571428571428571,0.0
HbVfrfgIapn9A34wJna84Q,28,2.0,7.5,29.240000000000002,-21.740000000000002,-0.7764285714285715,8,13,0.2857142857142857,0.15384615384615385,3.75,0.03571428571428571,-1.6723076923076925,5.821428571428571,1.3571428571428572,0.03571428571428571,0.0,0.0,0.0
HkKwn1qpKTLdKpT39RpwrQ,28,5.0,46.0,91.25,-45.25,-1.6160714285714286,9,15,0.32142857142857145,0.3333333333333333,9.2,0.10714285714285714,-3.0166666666666666,6.107142857142857,1.6785714285714286,0.07142857142857142,0.0,0.03571428571428571,0.0
O7/XdZWv0vFmAz3ul0jr8g,28,3.0,73.3,16.5,56.8,2.0285714285714285,5,13,0.17857142857142858,0.23076923076923078,24.433333333333334,0.0,4.369230769230769,5.535714285714286,1.3571428571428572,0.0,0.0,0.0,0.0
0Hxwm+j9PIWaNs/EksM9rA,28,0.0,0.0,9.5,-9.5,-0.3392857142857143,2,9,0.07142857142857142,0.0,,0.0,-1.0555555555555556,8.464285714285714,2.4285714285714284,0.0,0.0,0.0,0.0
FCYccyNZyBRF6WazumZwQg,28,8.0,87.0,118.0,-31.0,-1.1071428571428572,12,17,0.42857142857142855,0.47058823529411764,10.875,0.14285714285714285,-1.8235294117647058,7.142857142857143,1.5357142857142858,0.14285714285714285,0.0,0.0,0.0
XQWLy/S5YKhHGyn4xE+Vqg,28,6.0,42.0,53.0,-11.0,-0.39285714285714285,16,23,0.5714285714285714,0.2608695652173913,7.0,0.03571428571428571,-0.4782608695652174,4.214285714285714,2.142857142857143,0.03571428571428571,0.0,0.0,0.0
3FBR2j2HIHIGjATrzq71Lg,28,12.0,101.0,165.0,-64.0,-2.2857142857142856,18,20,0.6428571428571429,0.6,8.416666666666666,0.17857142857142858,-3.2,8.25,2.4285714285714284,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0
vW4oijq5vQI1U1pm8YINog,28,9.0,65.5,119.75,-54.25,-1.9375,12,16,0.42857142857142855,0.5625,7.277777777777778,0.17857142857142858,-3.390625,5.678571428571429,1.1071428571428572,0.17857142857142858,0.0,0.0,0.0
DYKkj6mX68uRQFQTO2IGKQ,28,9.0,176.14000000000001,223.18,-47.03999999999999,-1.6799999999999997,13,20,0.4642857142857143,0.45,19.57111111111111,0.32142857142857145,-2.3519999999999994,5.357142857142857,1.75,0.25,0.0,0.07142857142857142,0.0
rX60omtbupR++zQwSBWf5w,28,6.0,30.0,84.0,-54.0,-1.9285714285714286,11,13,0.39285714285714285,0.46153846153846156,5.0,0.03571428571428571,-4.153846153846154,5.678571428571429,1.75,0.03571428571428571,0.0,0.0,0.0
ZV8Q6PJq7fIACYeVR/0bhA,28,1.0,3.5,20.0,-16.5,-0.5892857142857143,6,11,0.21428571428571427,0.09090909090909091,3.5,0.03571428571428571,-1.5,9.0,1.2857142857142858,0.03571428571428571,0.0,0.0,0.0
hvSYQ3Cd+skOH3/L5m5/eQ,28,6.0,60.2,132.4,-72.2,-2.5785714285714287,17,19,0.6071428571428571,0.3157894736842105,10.033333333333333,0.17857142857142858,-3.8000000000000003,5.714285714285714,2.7857142857142856,0.17857142857142858,0.0,0.0,0.0
qZyFv46Ye8Ymc75EkfH5dg,28,2.0,5.5,38.0,-32.5,-1.1607142857142858,6,16,0.21428571428571427,0.125,2.75,0.03571428571428571,-2.03125,5.642857142857143,1.5714285714285714,0.03571428571428571,0.0,0.0,0.0
CZWAchp3m3MhOnV25nwVxg,28,6.0,86.5,101.5,-15.0,-0.5357142857142857,12,15,0.42857142857142855,0.4,14.416666666666666,0.21428571428571427,-1.0,8.5,3.0357142857142856,0.17857142857142858,0.0,0.0,0.03571428571428571
dhvW0WAJolIMrdgokafwBA,28,8.0,112.0,126.0,-14.0,-0.5,22,24,0.7857142857142857,0.3333333333333333,14.0,0.5,-0.5833333333333334,5.857142857142857,1.9285714285714286,0.5,0.0,0.0,0.0
WHWLUy4kjDM4ELlEmwFVwQ,28,5.0,89.5,84.0,5.5,0.19642857142857142,11,17,0.39285714285714285,0.29411764705882354,17.9,0.03571428571428571,0.3235294117647059,5.535714285714286,0.8928571428571429,0.03571428571428571,0.0,0.0,0.0
H43G5pyeKVlKROPQjJ6xyA,28,6.0,221.8,84.0,137.8,4.921428571428572,15,20,0.5357142857142857,0.3,36.96666666666667,0.14285714285714285,6.890000000000001,5.714285714285714,1.5714285714285714,0.14285714285714285,0.0,0.0,0.0
A+2JQP8LiH3iAYW9pte2cA,28,10.0,68.5,152.0,-83.5,-2.982142857142857,12,17,0.42857142857142855,0.5882352941176471,6.85,0.2857142857142857,-4.911764705882353,5.321428571428571,1.4285714285714286,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.0
2tqCmh7TFDn1Ev/4O/iFVQ,28,6.0,15.0,61.5,-46.5,-1.6607142857142858,8,15,0.2857142857142857,0.4,2.5,0.10714285714285714,-3.1,7.428571428571429,1.4642857142857142,0.10714285714285714,0.0,0.0,0.0
KCItY2mx5S/wpag9p94XQg,28,4.0,36.0,74.96000000000001,-38.96000000000001,-1.3914285714285717,8,13,0.2857142857142857,0.3076923076923077,9.0,0.07142857142857142,-2.9969230769230775,8.178571428571429,1.8928571428571428,0.07142857142857142,0.0,0.0,0.0
WHF95Cb+KU5i88CSe2BZGw,28,6.0,177.26,73.48,103.77999999999999,3.706428571428571,14,19,0.5,0.3157894736842105,29.543333333333333,0.07142857142857142,5.462105263157894,5.571428571428571,1.6785714285714286,0.03571428571428571,0.0,0.03571428571428571,0.0
7LGp8F4ruMKjz8TwRMZZCA,28,0.0,0.0,20.0,-20.0,-0.7142857142857143,3,10,0.10714285714285714,0.0,,0.0,-2.0,8.714285714285714,1.7857142857142858,0.0,0.0,0.0,0.0
NCXfShB/0h8KjT/7Q8nKjg,28,4.0,50.0,83.0,-33.0,-1.1785714285714286,15,21,0.5357142857142857,0.19047619047619047,12.5,0.07142857142857142,-1.5714285714285714,5.25,2.0714285714285716,0.03571428571428571,0.0,0.03571428571428571,0.0
xZ+5rZ5BQoqnbsef22nWlA,28,9.0,302.7,167.25,135.45,4.8374999999999995,12,19,0.42857142857142855,0.47368421052631576,33.63333333333333,0.21428571428571427,7.128947368421052,5.571428571428571,1.2142857142857142,0.17857142857142858,0.03571428571428571,0.0,0.0
ktRomTCP8oSc8tYwO/nyaQ,28,7.0,181.29,142.87,38.41999999999999,1.3721428571428567,20,24,0.7142857142857143,0.2916666666666667,25.898571428571426,0.03571428571428571,1.6008333333333329,8.357142857142858,3.5,0.03571428571428571,0.0,0.0,0.0
lsyJ155VTuan2RLNkzn9fw,28,2.0,22.0,44.0,-22.0,-0.7857142857142857,9,16,0.32142857142857145,0.125,11.0,0.03571428571428571,-1.375,5.892857142857143,1.6785714285714286,0.03571428571428571,0.0,0.0,0.0
DY9xTAeEZNmuzbXHvi7HEw,28,7.0,177.5,126.0,51.5,1.8392857142857142,13,18,0.4642857142857143,0.3888888888888889,25.357142857142858,0.14285714285714285,2.861111111111111,8.857142857142858,2.5714285714285716,0.10714285714285714,0.03571428571428571,0.0,0.0
cEgmORfxOt+xtqyUKmjjDA,28,1.0,17.0,51.59,-34.59,-1.235357142857143,5,14,0.17857142857142858,0.07142857142857142,17.0,0.17857142857142858,-2.470714285714286,5.75,1.5,0.17857142857142858,0.0,0.0,0.0
mJEE/T+tfAXNLs2rgoQFJA,28,9.0,144.5,146.05,-1.5500000000000114,-0.055357142857143264,14,18,0.5,0.5,16.055555555555557,0.25,-0.08611111111111175,5.607142857142857,1.4285714285714286,0.17857142857142858,0.07142857142857142,0.0,0.0
F6uaypA+uigPCoDiQJ4LiQ,28,7.0,131.5,139.5,-8.0,-0.2857142857142857,15,18,0.5357142857142857,0.3888888888888889,18.785714285714285,0.10714285714285714,-0.4444444444444444,6.928571428571429,2.357142857142857,0.10714285714285714,0.0,0.0,0.0
BIQO4jczdNuFYgOaPzMljQ,28,8.0,134.5,131.0,3.5,0.125,9,16,0.32142857142857145,0.5,16.8125,0.14285714285714285,0.21875,4.714285714285714,1.5714285714285714,0.14285714285714285,0.0,0.0,0.0
nlKJvOqVFHg6/2QTKqj5Qg,28,3.0,26.5,121.0,-94.5,-3.375,15,19,0.5357142857142857,0.15789473684210525,8.833333333333334,0.07142857142857142,-4.973684210526316,5.785714285714286,2.392857142857143,0.07142857142857142,0.0,0.0,0.0
+X7clqOwgKLL6tyuOmR1xA,28,2.0,13.0,30.0,-17.0,-0.6071428571428571,5,11,0.17857142857142858,0.18181818181818182,6.5,0.03571428571428571,-1.5454545454545454,8.892857142857142,1.5,0.03571428571428571,0.0,0.0,0.0
8bbd6zHZVcYubyDH8xHlRA,28,0.0,0.0,12.5,-12.5,-0.44642857142857145,5,9,0.17857142857142858,0.0,,0.0,-1.3888888888888888,8.142857142857142,1.4642857142857142,0.0,0.0,0.0,0.0
Xem+IFWqP4T7WhDRXEFj9A,28,17.0,124.0,276.5,-152.5,-5.446428571428571,23,28,0.8214285714285714,0.6071428571428571,7.294117647058823,0.5,-5.446428571428571,2.0,0.8571428571428571,0.5,0.0,0.0,0.0
avhRBymfF6bOwvzi0rh2wA,28,4.0,51.5,143.0,-91.5,-3.267857142857143,16,21,0.5714285714285714,0.19047619047619047,12.875,0.14285714285714285,-4.357142857142857,5.571428571428571,1.8928571428571428,0.10714285714285714,0.03571428571428571,0.0,0.0
wQfDkbBvnhkum9QgJJaj2Q,28,5.0,35.0,71.63,-36.629999999999995,-1.3082142857142856,10,14,0.35714285714285715,0.35714285714285715,7.0,0.10714285714285714,-2.616428571428571,5.642857142857143,1.8571428571428572,0.10714285714285714,0.0,0.0,0.0
5yJFyixvyH2KkFcT8yM0Hw,28,2.0,14.0,23.0,-9.0,-0.32142857142857145,4,8,0.14285714285714285,0.25,7.0,0.03571428571428571,-1.125,8.464285714285714,2.392857142857143,0.0,0.03571428571428571,0.0,0.0
PTjTb/9on9TPgFZD+71dxA,28,5.0,21.5,42.75,-21.25,-0.7589285714285714,10,14,0.35714285714285715,0.35714285714285715,4.3,0.17857142857142858,-1.5178571428571428,8.464285714285714,1.9285714285714286,0.17857142857142858,0.0,0.0,0.0
Op9HZqCRqw0+OvTgW3Sz9w,28,1.0,10.0,19.5,-9.5,-0.3392857142857143,7,11,0.25,0.09090909090909091,10.0,0.03571428571428571,-0.8636363636363636,8.285714285714286,2.642857142857143,0.03571428571428571,0.0,0.0,0.0
c50x7UAWMSkxCAak8XN0Dg,28,6.0,89.8,125.0,-35.2,-1.2571428571428573,15,19,0.5357142857142857,0.3157894736842105,14.966666666666667,0.10714285714285714,-1.8526315789473686,7.357142857142857,1.8571428571428572,0.07142857142857142,0.03571428571428571,0.0,0.0
EDbfSi4ZcJQEpr+ry7AHrA,28,10.0,267.1,291.5,-24.399999999999977,-0.8714285714285707,27,27,0.9642857142857143,0.37037037037037035,26.71,0.32142857142857145,-0.9037037037037029,5.642857142857143,2.392857142857143,0.25,0.0,0.07142857142857142,0.0
TTrkWlaq3TnBsB7WLAda6Q,28,11.0,48.0,140.5,-92.5,-3.3035714285714284,12,18,0.42857142857142855,0.6111111111111112,4.363636363636363,0.10714285714285714,-5.138888888888889,5.714285714285714,1.25,0.07142857142857142,0.0,0.03571428571428571,0.0
VZyVmYiY78FQtCJ44OJ3Bw,28,13.0,179.6,175.8,3.799999999999983,0.1357142857142851,17,24,0.6071428571428571,0.5416666666666666,13.815384615384614,0.5714285714285714,0.15833333333333263,5.714285714285714,1.5357142857142858,0.5,0.0,0.03571428571428571,0.03571428571428571
hy/CSEMdi7jHFsLe4r2nAg,28,5.0,46.5,44.0,2.5,0.08928571428571429,8,14,0.2857142857142857,0.35714285714285715,9.3,0.07142857142857142,0.17857142857142858,6.178571428571429,2.1785714285714284,0.03571428571428571,0.03571428571428571,0.0,0.0
ksNL8a5ERv6S7B4J0diosA,28,3.0,14.0,33.0,-19.0,-0.6785714285714286,10,14,0.35714285714285715,0.21428571428571427,4.666666666666667,0.03571428571428571,-1.3571428571428572,8.142857142857142,2.5357142857142856,0.03571428571428571,0.0,0.0,0.0
7TBxxpdOUyo+uiZqNczbpw,28,11.0,161.0,407.5,-246.5,-8.803571428571429,16,28,0.5714285714285714,0.39285714285714285,14.636363636363637,0.5,-8.803571428571429,2.0,0.8571428571428571,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.0
gbr2ll++jRRcLunJYJQ2SA,28,8.0,52.0,66.5,-14.5,-0.5178571428571429,10,14,0.35714285714285715,0.5714285714285714,6.5,0.14285714285714285,-1.0357142857142858,7.535714285714286,1.3214285714285714,0.14285714285714285,0.0,0.0,0.0
